ytid,caption,low quality,instrumental,emotional,passionate,energetic,noisy,medium tempo,amateur recording,slow tempo,live performance,acoustic drums,fast tempo,acoustic guitar,mono,bass guitar,electric guitar,piano,e-bass,groovy,pop,uptempo,poor audio quality,male voice,instrumental music,shimmering hi hats,punchy snare,rock,groovy bass,youthful,punchy kick
2G4lyzAZ1vk,"A female voice is singing soulfully, sounding a little airy and sensual. Someone is playing neo-soul chords on an e-guitar. This song may be playing at home singing along to a karaoke song. This is an amateur recording.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8WPG0dD20lg,This instrumental song features a guitar played clean in the beginning and then switching to an overdrive sound. There are no other instruments in this song. There are no voices in this song. The mood of this song is bluesy.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PWiDlWmPs0,"A male vocalist sings this romantic song. The tempo is medium fast with keyboard harmony, infectious drumming, steady bass lines and electronic guitar. The song is simple, mellow, tender, sentimental, emotional and mellow. This is a Romantic Soft Rock.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6KXd7l5pThg,This audio contains someone playing a didgeridoo using circular breathing for a continuous sound. This is an amateur recording. In the background you can hear birds chirping. This song may be playing live during a traditional performance.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1jptuEjuTig,"The low quality recording features a live performance that consists of reverberant wooden percussion over an electro song, followed by crowd talking and public announcement vocals in the background. The song consists of groovy bass, haunting synth lead, soft ""4 on the floor"" kick pattern and shimmering shakers. It sounds like it was recorded somewhere outdoors, judging by the public announcement vocal and crowd noises.",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2-K-7T8ZIWA,"This music is an instrumental of the Christmas Carol “You Better Watch Out’. The tempo is medium with the lead harmony on the theremin and piano accompaniment. The music is haunting, ethereal, lilting, mesmerising and captivating. This music is a Theremin Instrument.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0Gj8-vB1q4,"The low quality recording features a ballad song that contains sustained strings, mellow piano melody and soft female vocal singing over it. It sounds sad and soulful, like something you would hear at Sunday services.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Y5VcH7iK3Q,Instrumental surf rock with a lead electric guitar playing the melody and a rhythm electric guitar strumming chords. Ride cymbals are loud in the mix and spring reverb is used as an effect. The electric bass is playing a walking pattern.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30tNWUyJCog,This reggae song features a male voice singing the main melody. The vocal melody is repetitive. This is accompanied by programmed percussion playing a reggae beat. Hand claps are played at regular intervals. The bass plays a groovy bassline. A saxophone plays fills in between lines. This song has a reggae feel. This song can be played in a Caribbean style party.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1yGWdegJjA4,"Instrumental electro music with a half time feel in the kick and busy drums. The bass is constantly busy, with resonant filter sweeps for dramatic effect. There are multiple overlapping high synth melodies with big sounding reverb throughout. Perfect for a large outdoor or stadium EDM festival.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ls_8xIjBzM,"This music is instrumental. The tempo is medium with an electric guitar riff and the voice of a man giving instructions on electric guitar techniques. The music is loud, clear, amplified, vivid, emphatic and powerful. This is a tutorial/ lesson on electric guitar techniques.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
B00nfVc4FPI,"A female vocalist sings this upbeat country song. The tempo is fast with enthusiastic fiddle, banjo, resonator, mandolin and dobro accompaniment, tambourine beats, keyboard harmony, bright drumming and groovy bass lines. There is sound of clapping, cheering, people talking, party horns and hooting superimposed on the song, indicating that this is a live performance. The song is a spirited, lively,happy, punchy and buoyant Country Song.",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKI0VrXEDww,"The Soft Rock song features harmonizing male vocals singing over sustained organ keys chords, shimmering cymbals, groovy piano chords in the left channel, acoustic rhythm guitar in the right channel of the stereo image and groovy bass guitar. It sounds passionate and hopeful, like something you would sing along at concerts.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3C-5_z01Olc,This is an indie rock music piece. There is a male vocalist singing melodically in the lead. There is an electric guitar playing a simple tune with a strong reverb effect. The bass guitar is playing the root notes. The rhythmic background consists of a basic acoustic drum beat. The atmosphere is easygoing. This piece could be used in the soundtrack of a teenage drama TV series as the opening theme.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8oUI02eK3SM,This song contains a male voice singing in the midrange while backing voices are supported with vocals in the higher register. Someone is playing a complex jazzlike groove on the drums. An e-guitar is playing a loud arpeggio melody panned to the right side of the speakers along with an e-bass. This song may be playing live at a jazz festival.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9NJEKpPeWpE,"The low quality recording features a DJ scratching his vinyl record of an electro song that consists of flat male vocals talking over ""4 on the floor"" kick, synth keys melody, groovy bass, shimmering hi hats, energetic crash cymbals and punchy snare hits. It sounds muddy and messy, since the frequencies are clashing and since it is probably recorded with a phone.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
AVogdV8khxc,This is a Christian gospel music piece. There is a male vocalist singing melodically and in an emotion-filled manner. The keyboard is playing the melody with a harp sound while the rhythmic background consists of a simple acoustic sounding drum beat that is only played on the hi-hats. The atmosphere is spiritual. This piece could be playing in the background at a Christian religious event.,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1rhsnmWLeGw,"A female vocalist sings this pleasant melody. The tempo is slow with a melodic piano accompaniment. There is minimal instrumentation with emphasis on vocals. The song is soft, mellow, soothing, calming, mellifluous, pleasant, and dreamy. This song is a love song, children’s song or a lullaby.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
At5v5ZZQHmw,"The low quality recording features a live performance of R&B/Soul song and it consists of passionate female vocal singing alongside widely spread harmonizing female background vocals. It sounds passionate, emotional and heartfelt.",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVuh8-CucrE,"The low quality recording features funky electric guitar chords, electric guitar solo melody and groovy bass playing in the background. The recording is very noisy, distorted and harsh, but it is still easygoing and chill - like something you would listen to when you are trying to relax.",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31iD2VPLMxQ,"The song is an instrumental. The tempo is slow with a poignant violin solo, keyboard accompaniment, percussion drums, strong bass line and a guitar accompaniment. The song is emotional and has a sense of grief and awe. The song is a documentary soundtrack.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244y56-vLWE,"A male singer sings this exciting Latin dance melody. The tempo is medium fast with a saxophone solo, percussive bass line, guitar accompaniment, latin percussion, steady drumming rhythm,  and cymbal crashes. The song is exciting with the crowds going crazy. The audio quality is poor.",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
476vNb6thyM,"The low quality recording features a jazzy electric guitar melody. The recording is noisy and it is in mono - regardless, it sounds calming and relaxing.",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Mv4eKPe850,"The low quality recording features a live performance of a rock song that consists of an energetic female vocal singing over electric guitar chords, punchy snare and kick hits and distorted bass guitar. The recording is very noisy and buzzy, in mono, muffled and messy, as it was probably recorded with a phone. It still sounds energetic.",1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0AhX-ReXovI,"Someone is playing a simple groove on tablas. In the background you can hear a backing track playing a flute melody along with synth pads, shaker/chime sounds and a tambourine. This song may be playing practicing tablas at home.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7NF2kcEfMBI,"An instructional guitar lesson featuring a male instructor speaking over nylon string guitar playing a picked single note melody featuring slurring, or hammer-ons and pull-offs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5UXnulANF8g,"A soft male singer with a vocal double effect accompanied by plucked string sounds, a synth pad and an oboe. The genre is soft rock with no drums.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9JeN1ld-3fY,"This is a funky disco song. A song like this would be suitable for an eighties themed dance party. It has a groovy bassline, upbeat rhythmic percussion, and vibrant brass motifs. The singer sounds charming and energetic. The background singers are soulful and sharp on the beat with their vocals - they sing their notes almost in staccato, so that they can stay close to the beat and keep the song feeling groovy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AuZNuyR2OJs,This music is an Electronic instrumental. The tempo is medium with synthesiser articulation and drum machine arrangement. The music is muffled as the audio is of poor quality and the recording is done outdoors. There are ambient nature sounds in the background like the wind and some rustling.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9-R70gSqvrc,A full sounding male voice is singing mid range with kind of a radio effect on his voice. Two banjos are strumming chords with one playing the lead melody on top. One is panned to the right side of the speakers. An acoustic drum is playing a four on the floor groove with a kick on every beat and an e-bass is playing his own melody along. In the background you can hear the sound of a photo taken. This song may be playing in an advertisement for a product.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2bCuw7U_Rac,This low quality recording features a male voice singing the main melody in a foreign language. This is accompanied by percussion playing a simple beat with a Latin feel. The bass is played on a double bass. The double bass plays a groovy bassline. Flute fills are played in the background. An accordion plays melodies in harmony with the voice. This song has romantic overtones. This song can be played at the end credits of a mafia romance movie.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0nk7utNkHOY,"This music is a western classical instrumental. The tempo is slow with a cello solo. The music is soft, rich, deep, mellow, euphonious, pensive, melancholic, emotional and sentimental.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4TXy2i036LU,This song contains drums with a deep and strong but jet soft kick sound with a snare that sounds muted. An upright bass or e-bass is playing a line along. A e-guitar is strumming a chord progression along with a piano. A male voice is singing in the midrange sounding sensitive and honest. Panned to both sides of the speakers two trumpets are playing a melody in the lower to mid-range. This song may be playing in a beautiful romantic art video.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4HfU5OQUqq0,"A male artist talks and makes drilling noises. The song is a modern hip hop song with male rap vocals, hip hop drumming rhythm, heavy bass drops and keyboard harmony. The track has ambient room noises and the music track is very faint. The audio quality is very average.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A6HJBIU1rD0,This is a jazz song with some latin infusions into the style. The brass section plays bright and ascending melodies. The percussionists play bongos and snares with brushes. The song is fun and suitable for some loose dancing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5i0zq91Ocz0,This is a psychedelic rock music piece. There is a male vocalist singing melodically in the lead. The main melody is being played by the keyboard with the backing of the electric guitar and the bass guitar. The rhythmic background consists of a rock acoustic drum beat. The atmosphere is chill and trippy. This piece could be used in the soundtrack of a drama movie or a TV series that has scenes of hallucinogenic trip sequences. It could also be playing in the background at a hippie coffee shop.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886Qu4V0km4,Someone is playing a melody on a semi acoustic guitar along to a bass ukulele with a very big sound. In the background you can hear something like a harmonica playing a drone chord. This song may be playing at a local concert.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1PSzSTilu_s,"The low quality recording features a southern rock song that consists of flat male vocal singing over wide acoustic rhythm guitars, short electric guitar lick, smooth bass guitar, punchy snare, simple kick pattern and shimmering hi-hats. It sounds happy and fun.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7xD_Ib3VS_w,"The low quality recording features widely spread electric guitar melodies. One of the melodies is solo and it is panned to the right channel, while the other one is an arpeggiated electric guitar melody, and it is panned to the left channel of the stereo image. The recording is a bit noisy and weird, since it is a bit too wide, but it also sounds passionate.",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9A4VNkMdwhk,"The low quality recording features a live performance of an instrumental folk song that contains sitar guitar melody and boomy bass. There are some background clapping sounds, probably from a crowd, by which we can conclude that it is in fact a live performance. It sounds like it was recorded with a phone.",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
